байыраак	2.2	0.6	[3, 2, 1, 3, 2, 2, 2, 3, 2, 2]
байлыктар	1.8	1.32665	[3, 3, 0, 1, 1, 4, 0, 3, 2, 1]
байлык	2.4	1.11355	[2, 4, 2, 4, 1, 2, 4, 1, 2, 2]
richweed	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
бургулоо	-0.5	1.0247	[0, 0, 0, 0, -2, 0, 0, 0, -3, 0]
катуулантуу	0.9	0.83066	[0, 2, 2, 1, 1, 0, 1, 0, 0, 2]
катуулануулар	-0.8	0.9798	[-2, -1, 0, 0, -2, -1, 0, 1, -2, -1]
катууланган	0.1	0.53852	[1, 0, 0, 0, 0, -1, 1, 0, 0, 0]
катуулайт	-0.2	1.16619	[1, -1, 0, 1, 0, -2, -2, 1, -1, 1]
катуулуктар	0.3	1.18743	[1, 2, -1, 0, 1, 1, -2, 1, -1, 1]
катуулугу	-0.2	1.07703	[0, 0, -1, -2, 0, 1, 1, 1, -2, 0]
тополоң	-2.6	1.0198	[-3, 0, -3, -2, -3, -3, -3, -4, -3, -2]
аламандыктар	-2.3	0.78102	[-2, -3, -3, -2, -1, -1, -3, -2, -3, -3]
тобокелдик	-1.1	0.7	[-1, -1, 0, -2, -1, 0, -2, -2, -1, -1]
тобокелге	-1.3	1.1	[0, 0, -2, 0, -1, -3, -3, -1, -2, -1]
салды	-0.9	0.7	[-1, -2, 0, 0, -1, 0, -2, -1, -1, -1]
тобокелчи	-0.8	0.4	[-1, -1, -1, 0, -1, 0, -1, -1, -1, -1]
коркунучтуураак	-1.4	0.91652	[0, -3, -1, 0, -1, -2, -1, -2, -2, -2]
тобокелчилик	-1.3	1.00499	[-3, -1, -1, 0, -1, 0, -1, -3, -2, -1]
тобокелдиктер	-1.1	0.9434	[-1, 0, -1, -1, 0, 0, -2, -1, -3, -2]
тобокелсиз	1.3	0.9	[2, 1, 0, 1, 1, 1, 2, 3, 0, 2]
тобокелдүү	-0.8	0.9798	[-1, 1, -1, -1, -1, 0, 0, -1, -3, -1]
тоноо	-2.0	1.0	[-2, -1, -3, -2, -2, -1, -4, -3, -1, -1]
каракчы	-2.6	1.0198	[-4, -1, -2, -3, -2, -1, -4, -3, -3, -3]
халатчан	-0.7	0.9	[-2, 0, 0, 0, 0, -2, 0, -2, -1, 0]
бекем	-1.6	0.4899	[-2, -1, -2, -1, -1, -2, -2, -1, -2, -2]
roflcopter	2.1	0.53852	[2, 2, 2, 1, 3, 2, 3, 2, 2, 2]
романтика	1.7	1.61555	[-1, 4, 2, 1, 3, 1, 3, 3, 2, -1]
романтикалуу	1.2	1.07703	[0, 1, 2, 1, 3, 0, 1, 1, 0, 3]
романсер	1.3	1.1	[0, 0, 2, 2, 2, 2, 3, 2, 0, 0]
романсерлер	1.7	1.00499	[0, 2, 2, 2, 2, 2, 1, 3, 0, 3]
романстар	1.3	0.9	[0, 1, 2, 2, 2, 2, 2, 2, 0, 0]
романтик	1.9	1.3	[1, 4, 2, 0, 3, 1, 2, 3, 3, 0]
романтикалык	1.8	0.87178	[3, 1, 2, 0, 1, 2, 2, 2, 3, 2]
романтизмдер	2.1	0.9434	[2, 3, 2, 1, 2, 3, 3, 2, 3, 0]
романтизациялоо	1.8	0.9798	[2, 2, 1, 1, 2, 1, 3, 3, 3, 0]
романтизм	2.2	1.32665	[1, 4, 2, 1, 3, 1, 3, 3, 4, 0]
романтисттер	1.3	1.00499	[2, 0, 0, 1, 3, 3, 1, 1, 1, 1]
романтизация	1.5	1.36015	[1, 3, 2, 2, -1, 2, 0, 1, 4, 1]
романтизациялар	2.0	1.0	[4, 1, 3, 1, 2, 3, 1, 2, 2, 1]
романтизациялайт	1.8	0.87178	[2, 3, 2, 1, 2, 3, 0, 1, 2, 2]
романтиктер	1.9	0.83066	[2, 3, 2, 1, 0, 2, 3, 2, 2, 2]
рудералдар	-0.4	0.66332	[0, -1, 0, -2, 0, -1, 0, 0, 0, 0]
rudesby	-2.0	0.7746	[-2, -3, -2, -2, -1, -3, -1, -1, -2, -3]
бузула	-1.6	0.8	[-1, -2, -1, -3, -1, -3, -1, -1, -2, -1]
турган	-1.2	0.74833	[-1, 0, 0, -1, -1, -1, -2, -2, -2, -2]
урандылар	-1.9	0.9434	[-1, -2, -1, -2, -1, -2, -4, -1, -3, -2]
кыйраткыч	-2.0	0.63246	[-1, -3, -2, -2, -1, -2, -3, -2, -2, -2]
саботаж	-2.4	0.91652	[-3, -3, -3, -2, -2, -4, -2, -3, -1, -1]
кайгырган	-2.4	0.8	[-1, -2, -3, -3, -2, -3, -2, -4, -2, -2]
кайгылуураак	-2.4	0.91652	[-2, -2, -3, -4, -3, -1, -3, -1, -2, -3]
коопсуз	2.6	0.8	[3, 3, 2, 3, 1, 4, 3, 2, 2, 3]
сейфкрекер	-0.7	1.61555	[-3, -2, 0, -3, 0, -2, 0, 1, 2, 0]
сейфчилер	-0.9	1.04403	[-1, 0, -2, 0, -1, 0, 0, -3, 0, -2]
сейфкрекинг	-0.9	0.9434	[0, 0, 0, 0, -2, 0, -1, -2, -2, -2]
сейфтер	0.4	0.8	[0, 0, 2, 0, 0, 0, 0, 0, 2, 0]
аман-эсен	2.2	0.74833	[2, 2, 2, 3, 4, 2, 2, 1, 2, 2]
коопсуздуктар	1.5	1.0247	[2, 0, 1, 3, 2, 1, 3, 1, 0, 2]
кызматкери	0.3	0.64031	[0, 0, 0, 0, 2, 0, 1, 0, 0, 0]
сарказм	-0.9	0.7	[0, -2, -1, -1, 0, 0, -1, -1, -2, -1]
сарказмдар	-0.9	0.7	[0, -1, 0, -1, -1, -2, 0, -1, -1, -2]
какшык	-1.0	0.7746	[-1, -1, -1, -1, -1, -1, -1, -2, 1, -2]
какшыктап	-1.1	1.37477	[-1, -4, 1, -1, -1, -2, 1, -2, -1, -1]
канааттандырылган	1.8	0.6	[2, 2, 2, 1, 1, 2, 3, 1, 2, 2]
канааттандырат	1.8	0.6	[3, 1, 2, 1, 1, 2, 2, 2, 2, 2]
канааттандыруу	2.0	0.63246	[3, 2, 2, 2, 2, 1, 1, 2, 3, 2]
жапайы	-2.0	1.34164	[-1, 0, -4, -3, -3, -3, -2, 0, -1, -3]
жырткычтык	-2.2	0.74833	[-2, -1, -3, -2, -2, -1, -2, -3, -3, -3]
жапайычылык	-2.5	1.62788	[-2, -3, -3, -3, 2, -3, -3, -4, -4, -2]
жапайылыктар	-0.9	1.86815	[-2, 3, -1, -3, -2, 2, -3, -1, -1, -1]
жырткычтар	-1.9	1.75784	[-3, 1, -3, -4, -3, 1, -2, -3, 0, -3]
жапайылар	-2.4	1.0198	[-2, -2, -3, -4, -3, -3, -2, 0, -2, -3]
шылуундар	-1.5	0.92195	[0, -2, -2, -3, -2, -1, -1, 0, -2, -2]
скандал	-1.9	1.81384	[-3, -2, -2, -4, 3, -3, -3, -1, -2, -2]
чуулгандуу	-2.4	0.8	[-2, -1, -3, -2, -4, -2, -3, -3, -2, -2]
скандалдар	-2.2	0.9798	[-2, -3, -3, -2, -1, 0, -3, -3, -2, -3]
теке	-1.7	0.64031	[-3, -2, -2, -2, -1, -1, -1, -2, -1, -2]
текелер	-1.4	0.8	[-1, -2, -2, -1, 0, -2, -2, 0, -2, -2]
скептик	-1.3	0.9	[0, -3, -2, -2, -1, -2, 0, -1, -1, -1]
скептицизм	-1.0	0.89443	[0, 0, -1, -1, -1, -1, 0, -1, -3, -2]
скептиктер	-0.4	0.91652	[-2, 0, 0, -1, -1, 1, -1, 0, 1, -1]
урушуп	-1.7	0.78102	[-2, -1, -1, -1, -3, -3, -2, -2, -1, -1]
кашык	0.3	0.9	[2, 0, 0, 0, 0, 2, 0, -1, 0, 0]
мыскылдуу	-1.8	1.16619	[-3, -3, -2, -1, -4, 0, -2, -1, -1, -1]
кыйкыруу	-1.7	0.78102	[0, -3, -1, -1, -2, -2, -2, -2, -2, -2]
кыйкырат	-1.2	0.9798	[-1, -2, -2, -1, -1, -2, 1, -2, 0, -2]
буроо	0.1	1.04403	[2, -1, 0, 0, 0, 1, 0, 1, -2, 0]
бурмалоочу	-0.6	1.2	[0, -1, 2, -2, -1, -2, -1, -1, 1, -1]
топ	-0.2	0.87178	[0, -1, 0, 0, 1, 1, -1, 0, -2, 0]
бурамалар	-0.1	1.22066	[-3, 0, -1, 0, 0, 0, 0, 2, 1, 0]
бурагыч	-1.2	0.87178	[-1, -2, -1, -2, 0, 0, -2, 0, -2, -2]
бурагычтар	-0.5	1.5	[-2, -2, 0, -2, 0, 2, 2, -1, 0, -2]
буралган	-2.2	0.4	[-2, -2, -2, -2, -2, -3, -3, -2, -2, -2]
screwed up	-1.5	0.67082	[-2, -2, -2, -1, -1, 0, -2, -1, -2, -2]
куулук	-1.1	1.51327	[1, -1, -1, -2, -3, -2, -3, 2, -1, -1]
бурап	-0.4	0.66332	[0, -1, 0, 0, 0, 0, -2, 0, -1, 0]
куу	-0.9	1.04403	[-2, -1, -1, -1, -1, -2, -1, 1, -2, 1]
камсыздалган	1.7	0.78102	[2, 2, 3, 1, 1, 2, 2, 0, 2, 2]
сакчылар	0.6	0.91652	[1, 3, 0, 0, 1, 0, 0, 0, 0, 1]
баалуу	1.4	0.4899	[1, 1, 1, 2, 1, 1, 2, 1, 2, 2]
кагаздар	1.2	0.6	[1, 2, 2, 2, 1, 1, 1, 0, 1, 1]
секьюритизация	0.2	1.07703	[0, 0, 1, -1, 1, 0, -2, 0, 2, 1]
секьюритилизациялар	0.1	0.9434	[0, 0, 0, 0, 2, 0, -2, 0, 1, 0]
секьюритизациялоо	0.3	1.34536	[2, 1, 0, 0, 2, 0, 1, 0, -3, 0]
секьюритизирленген	1.4	1.0198	[3, 0, 2, 2, 0, 1, 2, 2, 0, 2]
секьюритилдештирет	1.6	1.0198	[3, 0, 2, 2, 0, 1, 3, 2, 1, 2]
секьюритинг	0.7	0.9	[2, 0, 0, 1, 2, 0, 2, 0, 0, 0]
азгырылган	-1.5	0.67082	[0, -1, -2, -2, -2, -2, -1, -1, -2, -2]
self-confident	2.5	0.80623	[1, 3, 3, 3, 2, 3, 1, 3, 3, 3]
өзүмчүл	-2.1	0.7	[-1, -2, -2, -3, -1, -2, -2, -2, -3, -3]
өзүмчүлдүк	-2.0	1.94936	[-4, -3, -1, -3, -2, -4, 2, 1, -3, -3]
өкүм	0.6	0.91652	[0, 0, 0, 0, 0, 0, 0, 2, 2, 2]
соттолгон	-0.1	1.3	[0, -2, 2, -1, 0, -2, 2, 0, 0, 0]
сүйлөмдөр	0.2	1.07703	[0, 0, 2, 0, 0, -2, 2, 0, 0, 0]
сентименталдуу	0.8	0.87178	[1, 1, 1, 1, 2, 0, -1, 1, 0, 2]
сезимталдаштыруу	0.8	1.07703	[2, 0, 0, 2, 0, 2, 1, -1, 2, 0]
сентиментализм	1.2	0.87178	[0, 1, 2, 0, 1, 1, 3, 1, 2, 1]
сентименталист	0.7	0.78102	[0, 0, 1, 0, 0, 1, 1, 2, 0, 2]
сезимталдыктар	0.9	0.83066	[2, 1, 1, 2, 1, 0, 0, 2, 0, 0]
сезимталдуулук	1.2	1.46969	[-2, 1, 1, 2, 2, 0, 4, 2, 1, 1]
сентиментализациялар	0.4	0.8	[0, 1, 0, 1, 0, 0, 0, 2, -1, 1]
олуттуу	0.8	0.6	[2, 0, 1, 1, 0, 0, 1, 1, 1, 1]
олуттуулук	-0.2	1.16619	[0, 2, 0, 0, 0, 0, -3, -1, 0, 0]
кесилген	-0.9	0.83066	[-2, -1, -2, -1, -1, 0, 1, -1, -1, -1]
оордук	-1.0	1.73205	[0, 0, -1, -4, 1, -2, 0, 1, -1, -4]
секси	2.4	0.8	[2, 3, 3, 4, 2, 2, 2, 2, 3, 1]
чайка	-0.7	0.9	[-2, 0, 0, -2, 1, -1, 0, -1, -1, -1]
чайкала	-0.3	1.00499	[2, -1, 0, 0, -1, -2, 0, 0, -1, 0]
чайкоо	-0.5	0.92195	[2, -1, 0, 0, -1, -1, -1, -1, -1, -1]
силкинүүлөр	-1.4	0.8	[-2, -1, -1, -3, -1, -1, 0, -2, -2, -1]
чайкады	-0.3	0.9	[-1, -1, 1, -1, 1, 0, -1, 1, -1, -1]
титирөөлөр	-1.0	0.63246	[-2, 0, -1, -1, 0, -2, -1, -1, -1, -1]
шейкерлер	0.3	1.00499	[2, 0, 0, -1, 2, 0, 1, -1, 0, 0]
чайкагыч	-0.9	0.3	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
титиреп	-0.4	0.66332	[-1, -2, 0, 0, 0, 0, 0, 0, 0, -1]
уялбай	-1.4	1.0198	[-1, 0, -1, -2, 0, -1, -3, -3, -1, -2]
уятсыздык	-1.4	1.0198	[-1, -3, -2, 1, -2, -1, -2, -2, -1, -1]
уятсыздыктар	-2.0	1.0	[-2, 0, -2, -4, -2, -1, -2, -3, -2, -2]
бөлүшүү	1.8	0.6	[2, 2, 1, 2, 2, 3, 1, 1, 2, 2]
бөлүштү	1.4	0.4899	[2, 2, 2, 1, 2, 1, 1, 1, 1, 1]
үлүштөр	1.2	0.87178	[0, 2, 1, 1, 0, 2, 2, 2, 2, 0]
шитаке	-0.3	1.26886	[-4, 0, 0, 0, 0, 0, 0, 0, 1, 0]
шитектер	-1.1	1.7	[0, -4, 0, 0, 0, 0, -3, 0, -4, 0]
баштар	-2.6	1.35647	[-2, -3, -4, -3, -3, -3, -2, -4, 1, -3]
шитта	0.1	1.3	[-2, -2, 0, 2, 0, 0, 0, 0, 1, 2]
шиттим	-0.6	1.0198	[-3, 0, 0, 0, 0, -2, 0, 0, -1, 0]
шитимвуд	-0.3	0.9	[0, 0, -3, 0, 0, 0, 0, 0, 0, 0]
шок	-1.6	0.91652	[-3, -1, 0, -1, -2, -2, -1, -3, -2, -1]
шоктор	-1.1	0.9434	[-1, -2, -2, -1, -1, 0, 0, -3, 0, -1]
соккуга	1.3	0.64031	[1, 0, 1, 1, 2, 2, 1, 2, 1, 2]
атуу	-1.4	1.11355	[-1, -4, -1, -1, -2, 0, -2, 0, -1, -2]
short-sighted	-1.2	0.6	[0, -1, -2, -2, -1, -1, -1, -2, -1, -1]
short-sightedness	-1.1	1.37477	[-1, -2, -2, -2, -3, -1, 0, 2, 0, -2]
кыраакы	-0.9	1.04403	[-2, -1, -2, -2, 1, 0, 0, 0, -1, -2]
уялган	-0.7	1.00499	[0, -3, -1, 0, 0, -2, 0, -1, 0, 0]
уялчаактар	-1.4	1.11355	[0, -2, -1, -2, -3, 0, -3, -1, -2, 0]
уялчаактык	-1.2	0.6	[-2, -1, -1, -2, -1, -2, 0, -1, -1, -1]
shysters	-0.9	0.7	[0, -2, 0, 0, -2, -1, -1, -1, -1, -1]
ооручу	-2.2	0.87178	[-3, -1, -2, -3, -1, -1, -3, -3, -2, -3]
ооругандар	-2.2	0.6	[-3, -1, -2, -3, -2, -3, -2, -2, -2, -2]
үшкүрүнүү	0.1	1.22066	[2, -1, -1, -1, 0, 2, 1, 1, -1, -1]
мааниси	1.1	1.22066	[0, 0, 0, 1, 3, 2, 3, 2, 0, 0]
унчукпай	-0.5	0.67082	[-2, -1, 0, 0, 0, 0, 0, -1, 0, -1]
sillibub	-0.1	0.3	[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]
sillier	1.0	0.7746	[1, 1, 0, 2, 0, 1, 1, 2, 2, 0]
силлиманит	0.1	0.3	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
силлиманиттер	0.2	0.6	[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
чынчылыраак	2.0	1.0	[1, 3, 3, 2, 3, 2, 1, 3, 0, 2]
күнөөкөр	-2.6	0.8	[-4, -3, -3, -2, -1, -2, -3, -2, -3, -3]
скептицизмдер	-1.2	0.9798	[1, -2, 0, -1, -2, -1, -2, -2, -1, -2]
чапкыла	-1.6	1.11355	[-2, -1, -3, -1, -3, -2, -1, -2, 1, -2]
сызыктар	-0.8	0.6	[0, -1, -2, -1, 0, 0, -1, -1, -1, -1]
кулчулук	-3.8	0.4	[-4, -3, -4, -3, -4, -4, -4, -4, -4, -4]
жылмакай	0.3	1.00499	[1, 0, -1, 0, -1, 0, 0, 0, 2, 2]
солгун	-1.7	0.64031	[-1, -2, -1, -3, -2, -2, -1, -2, -1, -2]
шлюха	-2.8	0.87178	[-4, -2, -2, -1, -3, -3, -3, -3, -4, -3]
сойкулар	-2.5	1.20416	[-3, -3, -2, -2, 0, -4, -3, -1, -3, -4]
шылдыңыраак	-2.7	1.18743	[-2, -2, -4, -3, -4, -4, -1, -1, -2, -4]
шылуун	-0.9	1.37477	[-2, -1, 1, -1, 1, -2, -3, -2, 1, -1]
сойку	-2.2	1.46969	[-2, -3, -4, -4, -3, -1, -1, 1, -3, -2]
жалкоолук	-2.1	1.13578	[-2, 0, -2, -3, -1, -2, -3, -1, -3, -4]
сойкулук	-2.1	2.02237	[-4, -2, -4, -3, -3, -3, -4, -1, 2, 1]
сойкулуктар	-2.0	1.09545	[0, -2, -1, -3, -3, -1, -3, -1, -3, -3]
эшек	-2.1	0.83066	[-1, -1, -2, -3, -2, -1, -2, -3, -3, -3]
акылдуураак	0.9	1.3	[1, 2, 2, -2, 0, 1, 3, 1, 0, 1]
акылдуулуктар	1.5	0.92195	[1, 0, 1, 1, 1, 2, 1, 2, 3, 3]
чөп	0.2	0.6	[0, 0, 0, 0, 0, 2, 0, 0, 0, 0]
жагуу	-1.5	1.20416	[-2, -1, -1, -2, -3, 0, 0, -4, -1, -1]
жылмайуу	0.6	0.66332	[0, 2, 1, 0, 0, 0, 1, 1, 1, 0]
жылмаюулар	0.3	0.78102	[0, 0, 0, 0, 1, 2, 1, -1, 0, 0]
жылмаюу	1.5	0.67082	[2, 1, 1, 1, 2, 2, 3, 1, 1, 1]
жылмайган	-1.4	0.4899	[-1, -1, -1, -1, -2, -1, -2, -1, -2, -2]
жылмаюучу	1.7	0.78102	[1, 1, 3, 1, 3, 2, 2, 2, 1, 1]
жылмайат	2.1	1.04403	[2, 4, 2, 1, 3, 1, 1, 3, 1, 3]
смайлик	1.7	0.78102	[1, 2, 1, 2, 2, 0, 2, 3, 2, 2]
смайликтер	1.5	0.92195	[1, 2, 1, 3, 1, 0, 1, 3, 1, 2]
жыпар	-1.1	0.7	[-2, 0, -2, -1, -2, -1, 0, -1, -1, -1]
мактанчаак	0.8	1.16619	[-1, 2, 0, 2, 1, -1, 2, 1, 0, 2]
контрабандачы	-2.1	1.22066	[-1, -3, -3, -1, -1, -1, -4, -1, -2, -4]
контрабандист	-1.5	1.28452	[-1, -1, -1, 1, -1, -3, -4, -2, -1, -2]
контрабанда	-2.1	0.83066	[-3, -2, -2, -1, -2, -2, -1, -2, -4, -2]
контрабандачылар	-1.4	1.56205	[-2, -3, -4, 1, -2, 0, -2, 1, -1, -2]
шылуундук	-1.1	1.22066	[-1, -2, -2, -1, -3, -1, -1, -1, 2, -1]
тымызын	-0.9	0.7	[-1, -1, -1, -2, -1, -1, -1, 1, -1, -1]
сноб	-2.0	0.63246	[-2, -2, -2, -2, -2, -1, -3, -1, -3, -2]
сноблук	-2.0	0.63246	[-1, -2, -2, -2, -2, -3, -2, -1, -3, -2]
snobbier	-0.7	1.00499	[-1, 2, -1, -1, -1, -1, -1, 0, -2, -1]
снобби	-1.7	1.00499	[-1, -1, -1, -3, -2, -2, 0, -3, -3, -1]
сноббилик	-1.6	1.11355	[-1, -2, -2, -2, -1, -3, -3, -1, 1, -2]
снобдуктар	-1.7	0.78102	[-2, -1, -3, -2, -1, -1, -2, -1, -3, -1]
снобизм	-1.0	1.41421	[-2, -1, 1, -1, 1, -2, -3, -2, 1, -2]
снобизмдер	-0.3	1.18743	[1, -1, -1, 0, -1, -1, 1, -2, 2, -1]
снобдор	-1.4	1.0198	[-2, -1, -1, -2, -2, -3, -1, -2, 1, -1]
кыйшайып	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -2, -1, -2]
ыйлады	-2.0	1.09545	[-3, -2, -3, -3, -1, -3, 0, -1, -1, -3]
сергек	0.7	0.9	[0, 2, 0, 2, 0, -1, 1, 1, 1, 1]
коомдоштуктар	1.2	0.9798	[1, 3, 1, 2, 0, 1, 0, 2, 2, 0]
коомчулдук	1.1	0.9434	[0, 1, 1, 1, 0, 2, 1, 0, 2, 3]
мамилечил	1.9	0.7	[1, 1, 2, 3, 1, 2, 2, 2, 3, 2]
мамилечилдик	1.5	0.5	[1, 1, 1, 2, 2, 2, 1, 2, 1, 2]
коомдук	1.6	0.91652	[3, 2, 0, 1, 3, 2, 1, 1, 2, 1]
сок	1.3	1.1	[0, 1, 2, 1, 1, 0, 1, 4, 2, 1]
салтанаттуу	0.8	0.9798	[0, 2, 0, 1, 1, 2, -1, 2, 1, 0]
салтанаттайт	0.6	0.91652	[0, 0, 0, 0, 0, 0, 2, 2, 2, 0]
салтанаттар	0.3	0.78102	[0, 1, -1, 0, 0, 0, 2, 1, 0, 0]
тилектештик	1.2	0.6	[1, 1, 1, 1, 2, 0, 1, 2, 2, 1]
чечим	1.3	0.64031	[1, 2, 1, 2, 1, 1, 2, 2, 0, 1]
чечимдер	0.7	0.78102	[1, 1, 2, 0, 1, 0, 2, 0, 0, 0]
son-of-a-bitch	-2.7	0.64031	[-3, -3, -3, -1, -2, -3, -3, -3, -3, -3]
кайгылар	-1.6	0.66332	[-1, -1, -2, -1, -2, -2, -1, -2, -1, -3]
Кечиресиз	-0.3	1.61555	[-1, 0, -1, -2, -1, -1, 4, 1, -1, -1]
жан	2.9	0.83066	[4, 2, 2, 2, 3, 4, 3, 3, 2, 4]
шериги	2.9	0.83066	[4, 2, 2, 2, 3, 4, 3, 3, 2, 4]
спам	-2.1	0.83066	[-3, -3, -1, -3, -2, -1, -2, -2, -1, -3]
спамер	-2.2	0.6	[-3, -2, -2, -1, -2, -3, -2, -2, -3, -2]
жасоочулар	-1.6	1.11355	[-2, -1, -2, -3, -2, -1, -2, -1, 1, -3]
учкун	0.9	1.04403	[0, 2, 1, 1, 0, 1, 3, -1, 1, 1]
жаркырап	1.3	1.18743	[3, 2, 0, 0, 3, 0, 2, 0, 1, 2]
турат	1.3	1.18743	[3, 2, 0, 0, 3, 0, 2, 0, 1, 2]
сатарлык	0.4	1.11355	[1, -1, 1, 0, -1, -1, 1, 2, 2, 0]
рух	0.7	1.00499	[0, 0, 1, 2, 3, 1, 0, 0, 0, 0]
рухсуз	-1.3	0.64031	[-2, -1, -1, -2, -2, -1, 0, -1, -2, -1]
түкүрдү	-2.4	0.91652	[-2, -3, -3, -4, -2, -1, -2, -1, -3, -3]
кекчилдиктер	-2.3	0.9	[-1, -4, -2, -3, -3, -2, -2, -3, -1, -2]
кереметтүүлүк	1.7	1.18743	[1, 2, 3, 1, 2, 3, 3, 2, -1, 1]
көрк	2.2	0.6	[2, 2, 2, 3, 3, 1, 2, 3, 2, 2]
кысылган	-1.0	0.63246	[-1, -1, -1, -1, 0, -2, -1, 0, -1, -2]
бычак	-1.9	1.13578	[-3, -3, -4, 0, -1, -2, -2, -2, -1, -1]
бычакталган	-1.9	1.22066	[-2, -1, -3, -2, -2, 1, -3, -3, -1, -3]
туруктуу	1.0	1.0	[0, 0, 2, 1, 1, 2, 3, 0, 1, 0]
сайышат	-1.9	1.13578	[-3, -3, -4, 0, -1, -2, -2, -2, -1, -1]
станок	-0.8	0.74833	[-1, 0, -1, 0, -1, 0, -2, 0, -2, -1]
токтоп	-0.8	1.4	[-3, -2, -1, -1, 0, 2, 1, -2, -1, -1]
кекеч	-1.0	1.18322	[-1, -1, 2, -1, -1, -1, -3, -2, -1, -1]
кекечтенди	-0.9	1.04403	[-1, -1, 2, -1, -1, -1, -2, -2, -1, -1]
кекечтер	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -2, -2, -1, -1]
кекечтенүү	-1.3	0.9	[-1, -1, -1, 0, -3, -1, -1, -1, -3, -1]
кекечтенет	-1.0	0.63246	[-1, -1, -1, -2, 0, -2, 0, -1, -1, -1]
тепсеп	-1.8	1.07703	[-2, -3, -2, -3, 0, 0, -2, -1, -2, -3]
сасык	-1.6	1.68523	[-2, -2, -3, 2, -2, -3, -3, 1, -1, -3]
чочутуу	-1.3	0.64031	[-1, -1, -1, -1, -1, -2, -1, -1, -3, -1]
чочуп	-0.7	0.78102	[-2, -1, -1, 0, 1, -1, -1, 0, -1, -1]
калтыруучу	0.3	1.41774	[-2, 2, -1, 0, -1, 2, -1, 1, 1, 2]
калтыргандар	-0.5	0.80623	[0, 0, 0, 0, -1, -1, -1, 1, -1, -2]
ачка	-2.3	0.78102	[-3, -2, -2, -3, -2, -3, -1, -1, -3, -3]
ууру	-1.4	1.28062	[-1, -2, -3, -1, -2, 2, -2, -1, -2, -2]
уурулар	-2.3	0.78102	[-3, -2, -2, -4, -1, -2, -2, -2, -3, -2]
уурулуктар	-0.3	0.78102	[-2, 0, 0, -1, 0, 1, -1, 0, 0, 0]
уурдайт	-2.3	0.64031	[-4, -2, -2, -3, -2, -2, -2, -2, -2, -2]
уурулук	-2.0	0.89443	[-2, -2, -2, -1, -1, -3, -1, -2, -4, -2]
уурураак	-0.3	1.00499	[0, 0, -3, 0, 0, 1, 0, -1, 0, 0]
уурданып	-0.1	0.7	[0, 0, 0, -1, 1, -1, -1, 0, 1, 0]
жыт	-2.3	0.64031	[-3, -2, -2, -3, -3, -1, -3, -2, -2, -2]
жыттар	-0.7	1.26886	[-1, -3, -2, -1, 0, 2, 0, -1, 0, -1]
стереотип	-1.3	0.78102	[-1, -1, -2, 0, -2, 0, -2, -1, -2, -2]
стереотиптүү	-1.2	0.4	[-1, -1, -2, -1, -2, -1, -1, -1, -1, -1]
муунткан	-1.4	0.66332	[-1, -1, -1, -1, -3, -1, -2, -2, -1, -1]
стимулдаштыруу	0.9	0.83066	[1, 0, 1, 1, 1, 2, -1, 2, 1, 1]
стимулдаштырылган	0.9	0.7	[1, 0, 0, 0, 1, 1, 2, 1, 2, 1]
стимулдайт	1.0	0.89443	[1, 0, 0, 0, 1, 1, 2, 1, 3, 1]
стимулдаштыруучу	1.9	0.7	[2, 3, 2, 1, 3, 2, 1, 2, 1, 2]
сасыктар	-1.2	1.07703	[-3, 1, -1, -2, -2, -1, -1, -2, 0, -1]
мүйүздөр	-0.8	0.9798	[0, -3, 0, -2, 0, 0, -1, -1, -1, 0]
сасыган	-2.4	0.91652	[-2, -4, -2, -3, -3, -1, -2, -1, -3, -3]
stinko	-1.5	0.80623	[-1, -2, -2, -2, 0, -1, -2, -1, -1, -3]
сасыйт	-1.0	1.34164	[-2, -2, -1, -2, 2, -1, -2, 1, -1, -2]
токто	-1.2	0.87178	[-1, 0, -2, -2, 0, -1, -2, -2, 0, -2]
токтоду	-0.9	0.53852	[-1, -1, -1, -1, -2, -1, -1, -1, 0, 0]
токтотуу	-0.8	1.77764	[0, -4, 2, 0, 1, -2, -2, 0, -3, 0]
токтойт	-0.6	0.8	[-1, -1, 0, 0, -2, 0, -2, 0, 0, 0]
түз	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
штамм	-0.2	0.9798	[0, 0, -2, 0, -1, 2, 0, -1, 0, 0]
чыңалган	-0.4	1.11355	[-2, 0, -1, 2, -1, 0, -1, -1, -1, 1]
чыпка	-0.8	1.249	[2, -2, -1, 0, -1, 0, -2, 0, -2, -2]
чыпкалар	-0.3	0.45826	[0, 0, 0, 0, -1, -1, 0, -1, 0, 0]
чыңалуу	-1.4	1.0198	[-1, -1, -1, -1, 0, -2, -3, -3, 0, -2]
штаммдар	-1.2	0.4	[-1, -1, -1, -2, -1, -2, -1, -1, -1, -1]
кызыктай	-1.1	0.9434	[-1, -1, -1, -2, 1, -3, -1, -1, -1, -1]
